k,c,h0,i0,kh (feedback current gain (air gap)),kv (feedback current gain (velocity)),V_kmh,,a_z_max (Maximum vertical acceleration)
32034137.23,15552.76239,0.009536861,25.13681373,6130.57966,45.74444037,360.5275824,,0.189097566
57047082.14,17858.59566,0.0109821,22.34726406,4006.858278,38.14980321,357.0843071,,0.181925763
38062068.12,7340.8086,0.00830619,29.14539092,5008.091977,53.22892201,240.364502,,0.061681447
47731260.82,19398.54536,0.00834328,21.12060304,6949.21081,23.64361361,241.9147436,,0.064328499
35601726.79,7661.150005,0.009503149,28.82345527,6852.834683,38.55240833,499.9179015,,0.658007626
52754213.38,5233.876512,0.01126528,26.50937518,5921.252362,30.50815148,373.6058822,,0.230919424
41531985.02,8611.649207,0.008707537,26.01763439,4677.17039,54.88659966,262.9015755,,0.074925193
45264387.82,9743.310574,0.01160295,29.57123908,5976.301124,50.43306925,497.6985022,,0.495430358
30637213.24,7923.65633,0.008992101,20.93233123,4839.666104,64.23960832,217.7104435,,0.049929826
59003030.92,14983.13467,0.009909633,21.22809411,5479.582547,63.45076337,362.8379849,,0.16326087
35711427.64,6151.565049,0.008141754,22.67515534,4889.61152,24.17275187,318.584068,,0.15312921
48358388.7,19266.46059,0.008779187,29.15357626,5554.646902,40.14693356,378.8395818,,0.235275002
33643243.06,5454.395077,0.011698283,27.99440592,7084.414353,57.99777337,253.2651257,,0.067357109
51555898.58,6357.750433,0.00956686,23.66173443,4590.067837,31.47015614,315.4756691,,0.140833582
39411935.82,17325.78936,0.00800377,28.3658972,5615.247641,60.77548076,284.5029798,,0.091339464
43374356.09,13781.26314,0.008336182,22.03646559,5264.538554,68.95637764,434.3750158,,0.227907371
31556327.38,5331.284637,0.010812357,22.28872671,4722.736862,39.21044511,459.5750111,,0.43589028
55334204.8,14923.98157,0.009469792,29.12283626,6864.368873,73.23040777,258.2135237,,0.069688409
38360153.66,7345.819855,0.010757452,27.56313756,5977.338226,58.50048962,220.5600741,,0.051496989
46868631.97,16161.22367,0.011831293,27.85943449,4078.266489,57.94533327,373.8909232,,0.150210432
34692830.81,11180.47102,0.01077477,23.47512967,8258.140858,46.96140719,399.900235,,0.250484459
54249147.01,5662.068492,0.009233029,24.55074118,4503.019222,48.64800176,472.6012697,,0.278279014
40962555,18658.70493,0.011452667,25.8010892,7187.379292,57.24421159,481.9813143,,0.450215236
45778885.4,5213.895379,0.011590517,23.31165356,6800.840625,33.30158593,290.606782,,0.101588367
30713936.62,13193.56085,0.01025005,26.62259945,6725.249605,48.21563868,370.4855043,,0.205301912
58321354.31,9050.166362,0.00817469,21.72426671,7735.13953,25.12056723,311.5319682,,0.129916686
37226046.63,11482.03277,0.011460633,28.21862247,5156.236598,58.33709766,306.8981133,,0.11648342
49811917.18,6304.84287,0.009724229,26.93867485,7368.705521,72.48067098,476.8589651,,0.373860346
32854838.46,6213.137482,0.009028982,22.19054394,4427.088479,56.36520926,255.982298,,0.071607979
52330072.7,9490.780342,0.009318546,28.51980374,4152.606926,73.95051026,406.0963767,,0.08827982
39832887.61,5186.901635,0.011485562,26.8756737,7832.265603,50.33480917,251.7726138,,0.066102446
43331895.46,8098.775923,0.008293697,20.19712027,5883.163189,64.38962114,254.4490954,,0.065803372
32669751.61,9620.266868,0.00997472,24.47875414,4577.659289,49.59771921,323.8439496,,0.132532643
56517509.75,17618.84343,0.010225234,29.35512208,5533.514865,51.37658579,306.1058429,,0.117673821
37303076.92,5122.900604,0.011957958,27.0492837,4796.616629,30.65082578,412.4697439,,0.364398033
48113251.17,11626.64887,0.010875416,27.37678511,5444.543899,29.56833239,257.013869,,0.073194524
35128300.08,9507.84595,0.01085707,24.13565322,8898.700003,27.16050097,290.0983621,,0.106642796
53723600.21,11966.28012,0.011199244,23.41869272,4368.093489,34.83419464,337.6271876,,0.165300697
42036799.98,8776.242494,0.00846831,22.86736893,6118.395662,41.67103947,473.2561037,,0.451973989
44361717.37,6831.20556,0.00812897,26.69662888,6470.392191,27.8353844,323.2952328,,0.152557501
30179688.94,6646.072188,0.010289065,27.17432286,8804.049646,56.46873178,233.3907701,,0.056885073
59699420.24,19868.0509,0.009291962,26.79031412,7730.990771,62.84550629,464.9129147,,0.37053973
36120428.22,7846.735099,0.01199888,24.83844568,6749.2095,47.76612486,282.5682347,,0.091058628
48966905.86,9721.912482,0.011514442,20.29530298,5576.394515,48.06195011,458.0417728,,0.368032448
33963443.64,15658.79053,0.011560864,26.73586267,8204.930694,74.4426623,240.2934685,,0.057865367
50743199.68,15217.09575,0.008628648,27.63597486,6828.280618,79.36425571,473.9534605,,0.302773884
39230853.4,11238.56424,0.010102717,21.95149266,7829.167666,28.08045449,369.9881467,,0.227185922
43929948.98,10601.06454,0.009207771,23.71070198,6569.094439,33.00276428,306.2483758,,0.125345785
31839686.25,6039.060899,0.009223004,29.57048336,4087.080651,59.50017753,393.3336994,,0.087598231
55860531.85,5312.25391,0.009269809,25.36429302,8218.829944,59.6785864,273.5225608,,0.078323894
38818788.05,12339.05656,0.011937908,23.72487201,8604.924899,44.84116146,381.3815991,,0.229823536
46665402.41,18023.47294,0.011463565,24.82771377,8702.616461,60.84994981,496.0109939,,0.476079398
34291811.09,16991.68015,0.009115848,24.03568577,6408.022125,24.86033837,361.5013931,,0.198841937
54657832.13,14113.91699,0.009294177,25.20886723,6056.254608,44.75958071,211.4781605,,0.046850906
41311300.39,9648.3155,0.010061244,26.08337245,4467.00867,22.48333997,375.3045235,,0.305620041
45682943.38,12892.70641,0.011905348,26.47951692,8997.690998,30.16573101,401.5833175,,0.278598303
31279372.73,7209.034782,0.011862173,24.41028386,5499.361056,26.79844495,444.0434525,,0.440136689
57670823.35,16479.36815,0.010787363,24.69870344,4897.896293,25.7743164,300.380651,,0.121069504
36550861.27,6513.095143,0.011019607,21.3774071,5478.698214,61.26191644,418.4718873,,0.265932074
50234880.05,11931.55617,0.008770193,27.44517644,4481.185676,37.71914294,360.8803639,,0.178052446
33325770.4,10070.10648,0.009466853,27.85958956,5979.636779,52.04328863,442.0669265,,0.352692201
51795220.37,5086.179847,0.010540819,28.97426365,7254.251296,50.3566938,364.7682273,,0.192901321
40241353.79,9356.582049,0.00865507,25.61076372,5981.841681,74.10441043,218.0621659,,0.04971421
42493985.18,6413.868701,0.008942714,24.28377352,6333.199323,56.50450795,368.1012686,,0.186808644
32210379.35,6455.840413,0.008309965,28.91000574,8039.466054,72.26818041,290.1934409,,0.095627745
57252540.89,11661.89244,0.010514937,25.30704607,5750.134478,58.31526556,494.7995635,,0.391219134
37713227.27,8802.236307,0.009853615,24.75066557,8327.803374,24.96690709,499.5389991,,0.611542972
47493596.78,13454.88949,0.011711879,29.85108352,8553.241336,48.25240789,258.3599534,,0.06935769
35394520.47,5064.446657,0.010379195,20.05837502,8644.734653,33.16233898,478.7899456,,0.476503155
52980799.9,19028.91001,0.010522935,27.5481922,7781.262864,57.0319004,293.9333786,,0.095642317
41946943.53,5544.614249,0.008803119,21.31934015,6410.389933,48.78729945,284.5645915,,0.089082396
44871393.54,18937.7781,0.010383974,27.98095475,6332.271348,72.66610844,345.0719906,,0.145918661
30479150.96,13676.74002,0.011440747,23.65401697,7309.029046,31.80117832,281.1370301,,0.095002842
59327849.47,6158.668347,0.010398243,23.32590523,7912.401156,33.11828274,425.9739006,,0.310472475
35969179.52,12458.7838,0.009860826,24.8904486,5245.888117,46.39800167,463.6139913,,0.397159311
48800129.22,8909.953278,0.010421597,26.80389765,6664.551656,65.53699026,215.0818131,,0.047408925
33541226.39,16306.84465,0.008945485,26.27369791,8645.027681,35.78832551,229.7347945,,0.055801037
51260246.44,10221.00015,0.00864423,22.60068796,8997.453232,34.59518796,379.6098707,,0.250158154
39639467.23,7593.550611,0.009207132,27.85231278,7503.10411,58.27280714,410.7435517,,0.275154199
43742518.29,9239.947144,0.011089263,23.44013411,4947.401798,31.63437512,495.51555,,0.603487733
31437648.82,11414.55595,0.008388238,24.95811502,8432.740399,66.47373611,286.4426717,,0.087734777
55217275.77,14719.39696,0.011024812,29.31451113,8083.513202,44.50742209,251.8556664,,0.06464814
38150321.47,6330.236968,0.010792211,27.08862387,7581.396124,65.05739236,429.1272863,,0.306982918
47127413.13,13261.59145,0.011874659,27.41551481,8187.209492,66.31475818,282.5346734,,0.084724695
34807504.91,11517.62405,0.008719864,23.7131333,7001.783598,78.24621053,415.0030914,,0.249476761
54013410.11,10288.55556,0.011590619,21.87581677,8339.977113,75.66781881,346.3198955,,0.153967021
40790948.3,17689.38032,0.008382731,20.49494159,7100.662635,40.04715211,459.377304,,0.400051741
46043174.22,12961.8588,0.010636194,22.96525247,6159.390685,32.76365022,414.0093449,,0.297101627
30870344.49,5802.109326,0.011460736,27.13493975,6077.70144,47.85279578,325.0493927,,0.140685559
58538370.55,12405.17239,0.011423608,22.50355393,8043.159233,77.3300722,325.3945631,,0.121873161
36885954.77,5283.97437,0.009849504,25.86417614,8937.045843,32.22875164,443.1390571,,0.376125895
49535037.93,6507.826573,0.010669865,21.62245645,6842.622845,24.81444833,426.807445,,0.334451894
33030773.14,14513.86613,0.010540128,24.46398135,6935.514388,25.08664915,319.4111824,,0.164200134
52537332.83,5549.662332,0.011383493,22.97316658,6466.187063,32.29388163,308.3552877,,0.12771609
40181700.4,10448.1226,0.010517017,25.363391,8188.237093,72.50169813,399.1439564,,0.230105618
42905133.43,11345.33482,0.009668471,28.99516899,6850.649135,77.42337849,315.1898762,,0.115867543
32451736.89,7045.645694,0.00965244,23.03616951,4430.357189,45.06657427,382.9393696,,0.214142281
56802938.92,5856.825126,0.008252978,23.41376178,6988.857607,39.85002542,342.0658981,,0.160843648
37637139.8,9580.439276,0.008198627,28.13426734,4103.736999,57.67626505,255.6272127,,0.042075192
47936932.19,5350.118279,0.010922988,24.6820936,4305.293839,25.22413318,458.9350524,,0.528611453
35066022.15,13610.91307,0.01123205,25.41291178,4220.853614,40.37027211,201.0220156,,0.044745937
53449889.66,17436.08837,0.011427746,24.08609339,4493.399276,30.29887248,350.9004806,,0.194754611
42262877.59,7991.269797,0.011188955,26.04336961,6665.88913,74.33770121,466.4412799,,0.348258794
44777445.89,10060.95568,0.010844575,26.44257044,5884.061949,66.42139472,456.4193952,,0.316738161
30117177.21,8779.638834,0.011470766,20.91413063,6503.066847,68.70540335,455.3821415,,0.3621998
59410341.59,13637.84271,0.009079087,25.73412005,7527.636055,58.07615249,227.807772,,0.051454663
36352274.08,5593.302209,0.011629754,22.68602217,6643.569008,43.14817617,410.6486613,,0.274958825
49222258.93,10870.23831,0.009979885,27.48391849,6640.802163,59.10147847,499.432334,,0.449110589
34019188.52,12880.44356,0.008282979,27.82145846,8898.37776,43.89976362,416.0436465,,0.301033655
50651575.58,8147.758043,0.008674754,20.33202282,8191.491554,65.89409526,206.5456789,,0.046029227
39054929.72,15599.40536,0.010268718,20.58279803,8054.418633,32.83384391,318.0472824,,0.141482262
44141893.57,15197.75348,0.009420675,23.82329309,6657.631491,28.3802953,405.2241712,,0.28209338
31895509.51,18081.23021,0.009015506,26.94200642,6928.837775,70.45004063,409.3040804,,0.256354361
55933676.39,6461.05975,0.010704268,23.85424574,4670.321501,43.82913393,310.9932865,,0.123032868
38534219.59,8849.446831,0.01179279,21.09091671,6388.006772,25.20518709,364.8230076,,0.216130581
46437176.11,13529.26907,0.00964965,26.18173072,5541.846356,48.95946735,278.4493471,,0.09283394
34448653.53,13763.40802,0.011801932,25.09860375,7857.19501,65.34488643,265.3026947,,0.073125921
54860777.56,6648.620512,0.011787092,25.80389623,7022.389095,55.21722742,404.2183345,,0.251961977
41249966.18,5743.303362,0.011274085,21.45404811,6807.857121,36.48585075,280.2101144,,0.089403939
45453383.45,7378.583907,0.011065635,27.78101909,7082.19609,33.89968065,430.1721473,,0.349052077
31084283.69,5710.451136,0.009048158,25.82783517,8745.104138,67.05608438,329.0940926,,0.135139328
57934640.3,10395.08106,0.008099425,26.15709114,6886.925843,68.14155972,476.276094,,0.337308531
36826977.31,9959.025071,0.008726115,23.48721761,6730.013295,28.70516793,261.0935244,,0.077832006
50177734.99,5129.225717,0.008697193,24.21171491,7496.324725,45.68911734,332.923332,,0.150540092
33149489.07,12737.02331,0.008743615,27.50710453,5035.139373,76.81543673,367.860227,,0.123110534
52085016.73,8063.10618,0.008353766,20.01644819,4481.678494,39.74783518,259.7071309,,0.075919425
40411739.36,6230.518785,0.010466095,24.15844199,8283.375297,31.97880822,407.4249939,,0.279694401
42883300.49,12335.36982,0.010450749,24.8594071,6588.884431,43.47241239,248.0335004,,0.063961214
32184335.59,7702.534999,0.009026828,23.53918055,5698.617603,54.64013352,384.07135,,0.21812395
56926070.64,9438.326857,0.010456473,28.94741499,5166.083061,62.0519046,373.3030632,,0.166622011
37962757.18,6605.132897,0.011040616,26.10527438,5945.956299,65.22460375,277.2812559,,0.08614405
47574630.24,8597.809185,0.008844982,27.72296613,7380.285714,76.6164546,263.4889011,,0.071852473
35511160.17,15245.8468,0.010359315,22.72593361,6427.886027,36.84624404,494.7625998,,0.562286799
52902598.6,15650.77671,0.009455197,21.67046789,5167.812726,39.42466493,256.4144128,,0.067769752
41725046.08,14038.15657,0.010509029,20.87606932,6407.165373,75.05994921,370.7008811,,0.171399324
45126405.8,7472.331954,0.010400427,28.36550503,5707.268101,37.99226097,252.0235115,,0.069772351
30508656.48,10891.03636,0.010791333,26.08373844,6254.130694,65.69230656,400.5177609,,0.246637648
58831320.27,7445.499881,0.010202879,27.31837798,7234.809086,61.64130244,367.1263657,,0.184739487
35790617.04,12246.38715,0.011997979,28.76253913,7824.631564,25.86439565,314.078611,,0.154166853
48525050.68,8751.019087,0.008284322,22.00410866,6274.542016,60.29634584,365.7707568,,0.17440269
33731844.82,8666.176158,0.008963945,27.30417143,8020.024427,76.05610955,292.506781,,0.092647218
51308818.28,13116.38961,0.009119816,25.18177631,4739.427495,68.49725737,339.907412,,0.109651609
39503976.89,17374.02403,0.008366422,22.9959726,8631.330694,38.70610609,448.8611931,,0.364754586
43507375.61,13562.52512,0.008043622,26.82540406,8981.849167,31.90262723,298.7647187,,0.113422231
31608810.97,7765.434337,0.011494395,25.32321228,4886.769188,66.20365613,464.443503,,0.307757336
55493138.95,9614.612065,0.011010075,29.53434278,8708.509949,66.14402429,345.2383113,,0.155520806
38400292.49,5869.924225,0.011439672,24.50387312,6135.877541,31.3823733,253.4804757,,0.070837234
46979049.57,16444.55563,0.011538899,23.26832689,7665.562386,35.89338537,209.5419188,,0.049074557
34611301.58,11381.30494,0.010607141,27.59495111,5985.537235,54.01432745,264.2500798,,0.078964838
54284002.25,10482.56453,0.009703465,26.77329792,4667.485454,50.96751911,497.0317083,,0.287615296
40855985.79,10368.4501,0.008218358,28.86088965,8747.225239,69.65371013,372.3954006,,0.191233037
45997640.63,11510.22503,0.011096155,25.54161089,7526.219217,66.60712631,303.9692237,,0.101655713
30809071.99,15825.37441,0.011309024,29.45582759,8919.540823,22.13770565,346.2840405,,0.188380798
58238541,5291.692789,0.009139267,24.67717145,8049.39503,43.58853301,409.1962038,,0.264897917
37083698.25,12387.08243,0.011588617,26.31659741,8932.908056,58.45421994,226.924766,,0.055294317
49698278.72,19901.2771,0.010568645,24.26739842,4000.871896,45.13943203,453.0317164,,0.263254257
32752743.03,5636.363105,0.009891247,22.95929992,8111.210651,56.71685139,314.8641483,,0.123539263
52192034.95,7398.507825,0.009698484,26.63246231,7758.823032,72.89578796,464.9879639,,0.354768585
39952571.2,8463.100951,0.01045048,29.20349261,7522.89379,76.26488746,426.7714471,,0.285581596
43124560.1,9917.468682,0.009360007,25.17932647,8762.825647,73.68673951,211.896411,,0.046872248
32572247.24,13282.64863,0.011145381,23.61166489,8491.001516,54.94193133,269.8223226,,0.077059867
56244688.64,15411.76755,0.011182345,24.33126057,8320.499887,71.95334636,348.6608496,,0.156969996
37427758.55,6045.068868,0.010883705,22.10613999,7661.563445,47.42643621,370.0632242,,0.204349348
48193858.98,5997.732659,0.011146833,24.95216716,5836.334981,45.44839495,384.3908247,,0.228388946
35259868.48,11206.44183,0.010948143,25.13795571,5775.702343,30.36336748,276.6968859,,0.095029141
53553690.62,12504.4161,0.008817977,20.72718788,8241.969119,64.72924725,217.0438734,,0.050975915
42135310,10233.33051,0.008367956,26.37464953,7990.210767,45.96818732,468.0540645,,0.441419951
44498202.86,16282.36819,0.008034504,22.5476784,8340.948287,24.64809977,317.9506787,,0.153822202
30271324.86,10831.61973,0.011560756,24.59829213,8414.633231,72.4696226,408.0090957,,0.254757486
59989041.04,16252.75515,0.008366101,21.73002459,4873.367317,75.95316258,432.4673124,,0.176357928
36216189.94,11862.59565,0.009136817,23.32269815,6277.94491,56.83115442,223.8024717,,0.051998029
49002449.88,8306.718961,0.010580882,25.23737862,7809.180168,31.20451019,491.0749722,,0.536563452
